,Symbol,Name,EntrezGene.ID,Ensembl.Gene.ID,HomoloGene.ID,HGNC.ID
Y37D8A.4,Y37D8A.4,Y37D8A.4,Y37D8A.4,Y37D8A.4,Y37D8A.4,Y37D8A.4
Y37D8A.5,Y37D8A.5,Y37D8A.5,Y37D8A.5,Y37D8A.5,Y37D8A.5,Y37D8A.5
Y37D8A.6,Y37D8A.6,Y37D8A.6,Y37D8A.6,Y37D8A.6,Y37D8A.6,Y37D8A.6
Y37D8A.8,Y37D8A.8,Y37D8A.8,Y37D8A.8,Y37D8A.8,Y37D8A.8,Y37D8A.8
hpo-21,hpo-21,hpo-21,hpo-21,hpo-21,hpo-21,hpo-21
cec-7,cec-7,cec-7,cec-7,cec-7,cec-7,cec-7
enu-3.5,enu-3.5,enu-3.5,enu-3.5,enu-3.5,enu-3.5,enu-3.5
cco-2,cco-2,cco-2,cco-2,cco-2,cco-2,cco-2
Y37D8A.16,Y37D8A.16,Y37D8A.16,Y37D8A.16,Y37D8A.16,Y37D8A.16,Y37D8A.16
Y37D8A.17,Y37D8A.17,Y37D8A.17,Y37D8A.17,Y37D8A.17,Y37D8A.17,Y37D8A.17
mrps-10,mrps-10,mrps-10,mrps-10,mrps-10,mrps-10,mrps-10
Y37D8A.19,Y37D8A.19,Y37D8A.19,Y37D8A.19,Y37D8A.19,Y37D8A.19,Y37D8A.19
Y37D8A.21,Y37D8A.21,Y37D8A.21,Y37D8A.21,Y37D8A.21,Y37D8A.21,Y37D8A.21
epg-3,epg-3,epg-3,epg-3,epg-3,epg-3,epg-3
Y37D8A.25,Y37D8A.25,Y37D8A.25,Y37D8A.25,Y37D8A.25,Y37D8A.25,Y37D8A.25
Y37D8A.26,Y37D8A.26,Y37D8A.26,Y37D8A.26,Y37D8A.26,Y37D8A.26,Y37D8A.26
Y37H2A.1,Y37H2A.1,Y37H2A.1,Y37H2A.1,Y37H2A.1,Y37H2A.1,Y37H2A.1
fbxa-107,fbxa-107,fbxa-107,fbxa-107,fbxa-107,fbxa-107,fbxa-107
fbxa-210,fbxa-210,fbxa-210,fbxa-210,fbxa-210,fbxa-210,fbxa-210
fbxa-211,fbxa-211,fbxa-211,fbxa-211,fbxa-211,fbxa-211,fbxa-211
Y37H2A.7,Y37H2A.7,Y37H2A.7,Y37H2A.7,Y37H2A.7,Y37H2A.7,Y37H2A.7
Y37H2A.10,Y37H2A.10,Y37H2A.10,Y37H2A.10,Y37H2A.10,Y37H2A.10,Y37H2A.10
Y37H2A.11,Y37H2A.11,Y37H2A.11,Y37H2A.11,Y37H2A.11,Y37H2A.11,Y37H2A.11
Y37H2C.1,Y37H2C.1,Y37H2C.1,Y37H2C.1,Y37H2C.1,Y37H2C.1,Y37H2C.1
fbxa-213,fbxa-213,fbxa-213,fbxa-213,fbxa-213,fbxa-213,fbxa-213
Y37H2C.4,Y37H2C.4,Y37H2C.4,Y37H2C.4,Y37H2C.4,Y37H2C.4,Y37H2C.4
Y37H9A.1,Y37H9A.1,Y37H9A.1,Y37H9A.1,Y37H9A.1,Y37H9A.1,Y37H9A.1
Y37H9A.2,Y37H9A.2,Y37H9A.2,Y37H9A.2,Y37H9A.2,Y37H9A.2,Y37H9A.2
Y37H9A.3,Y37H9A.3,Y37H9A.3,Y37H9A.3,Y37H9A.3,Y37H9A.3,Y37H9A.3
Y38E10A.1,Y38E10A.1,Y38E10A.1,Y38E10A.1,Y38E10A.1,Y38E10A.1,Y38E10A.1
Y38E10A.2,Y38E10A.2,Y38E10A.2,Y38E10A.2,Y38E10A.2,Y38E10A.2,Y38E10A.2
Y38E10A.3,Y38E10A.3,Y38E10A.3,Y38E10A.3,Y38E10A.3,Y38E10A.3,Y38E10A.3
clec-8,clec-8,clec-8,clec-8,clec-8,clec-8,clec-8
clec-4,clec-4,clec-4,clec-4,clec-4,clec-4,clec-4
ceh-100,ceh-100,ceh-100,ceh-100,ceh-100,ceh-100,ceh-100
lips-15,lips-15,lips-15,lips-15,lips-15,lips-15,lips-15
Y38E10A.8,Y38E10A.8,Y38E10A.8,Y38E10A.8,Y38E10A.8,Y38E10A.8,Y38E10A.8
Y38E10A.9,Y38E10A.9,Y38E10A.9,Y38E10A.9,Y38E10A.9,Y38E10A.9,Y38E10A.9
lips-16,lips-16,lips-16,lips-16,lips-16,lips-16,lips-16
nspe-4,nspe-4,nspe-4,nspe-4,nspe-4,nspe-4,nspe-4
nspe-3,nspe-3,nspe-3,nspe-3,nspe-3,nspe-3,nspe-3
nspe-1,nspe-1,nspe-1,nspe-1,nspe-1,nspe-1,nspe-1
Y38E10A.14,Y38E10A.14,Y38E10A.14,Y38E10A.14,Y38E10A.14,Y38E10A.14,Y38E10A.14
nspe-7,nspe-7,nspe-7,nspe-7,nspe-7,nspe-7,nspe-7
nspe-5,nspe-5,nspe-5,nspe-5,nspe-5,nspe-5,nspe-5
Y38E10A.17,Y38E10A.17,Y38E10A.17,Y38E10A.17,Y38E10A.17,Y38E10A.17,Y38E10A.17
nhr-234,nhr-234,nhr-234,nhr-234,nhr-234,nhr-234,nhr-234
nhr-235,nhr-235,nhr-235,nhr-235,nhr-235,nhr-235,nhr-235
Y38E10A.20,Y38E10A.20,Y38E10A.20,Y38E10A.20,Y38E10A.20,Y38E10A.20,Y38E10A.20
Y38E10A.22,Y38E10A.22,Y38E10A.22,Y38E10A.22,Y38E10A.22,Y38E10A.22,Y38E10A.22
Y38E10A.24,Y38E10A.24,Y38E10A.24,Y38E10A.24,Y38E10A.24,Y38E10A.24,Y38E10A.24
nspe-6,nspe-6,nspe-6,nspe-6,nspe-6,nspe-6,nspe-6
nspe-2,nspe-2,nspe-2,nspe-2,nspe-2,nspe-2,nspe-2
Y38F1A.1,Y38F1A.1,Y38F1A.1,Y38F1A.1,Y38F1A.1,Y38F1A.1,Y38F1A.1
Y38F1A.2,Y38F1A.2,Y38F1A.2,Y38F1A.2,Y38F1A.2,Y38F1A.2,Y38F1A.2
Y38F1A.4,Y38F1A.4,Y38F1A.4,Y38F1A.4,Y38F1A.4,Y38F1A.4,Y38F1A.4
Y38F1A.6,Y38F1A.6,Y38F1A.6,Y38F1A.6,Y38F1A.6,Y38F1A.6,Y38F1A.6
Y38F1A.7,Y38F1A.7,Y38F1A.7,Y38F1A.7,Y38F1A.7,Y38F1A.7,Y38F1A.7
Y38F1A.8,Y38F1A.8,Y38F1A.8,Y38F1A.8,Y38F1A.8,Y38F1A.8,Y38F1A.8
Y38H6A.1,Y38H6A.1,Y38H6A.1,Y38H6A.1,Y38H6A.1,Y38H6A.1,Y38H6A.1
Y38H6A.3,Y38H6A.3,Y38H6A.3,Y38H6A.3,Y38H6A.3,Y38H6A.3,Y38H6A.3
dct-16,dct-16,dct-16,dct-16,dct-16,dct-16,dct-16
dct-14,dct-14,dct-14,dct-14,dct-14,dct-14,dct-14
Y38H6C.4,Y38H6C.4,Y38H6C.4,Y38H6C.4,Y38H6C.4,Y38H6C.4,Y38H6C.4
dct-10,dct-10,dct-10,dct-10,dct-10,dct-10,dct-10
Y38H6C.8,Y38H6C.8,Y38H6C.8,Y38H6C.8,Y38H6C.8,Y38H6C.8,Y38H6C.8
Y38H6C.9,Y38H6C.9,Y38H6C.9,Y38H6C.9,Y38H6C.9,Y38H6C.9,Y38H6C.9
fbxa-150,fbxa-150,fbxa-150,fbxa-150,fbxa-150,fbxa-150,fbxa-150
Y38H6C.13,Y38H6C.13,Y38H6C.13,Y38H6C.13,Y38H6C.13,Y38H6C.13,Y38H6C.13
Y38H6C.14,Y38H6C.14,Y38H6C.14,Y38H6C.14,Y38H6C.14,Y38H6C.14,Y38H6C.14
Y38H6C.15,Y38H6C.15,Y38H6C.15,Y38H6C.15,Y38H6C.15,Y38H6C.15,Y38H6C.15
Y38H6C.16,Y38H6C.16,Y38H6C.16,Y38H6C.16,Y38H6C.16,Y38H6C.16,Y38H6C.16
slc-36.3,slc-36.3,slc-36.3,slc-36.3,slc-36.3,slc-36.3,slc-36.3
Y38H6C.18,Y38H6C.18,Y38H6C.18,Y38H6C.18,Y38H6C.18,Y38H6C.18,Y38H6C.18
Y38H6C.19,Y38H6C.19,Y38H6C.19,Y38H6C.19,Y38H6C.19,Y38H6C.19,Y38H6C.19
Y38H6C.20,Y38H6C.20,Y38H6C.20,Y38H6C.20,Y38H6C.20,Y38H6C.20,Y38H6C.20
Y38H6C.21,Y38H6C.21,Y38H6C.21,Y38H6C.21,Y38H6C.21,Y38H6C.21,Y38H6C.21
Y38H6C.23,Y38H6C.23,Y38H6C.23,Y38H6C.23,Y38H6C.23,Y38H6C.23,Y38H6C.23
Y38H8A.1,Y38H8A.1,Y38H8A.1,Y38H8A.1,Y38H8A.1,Y38H8A.1,Y38H8A.1
Y38H8A.2,Y38H8A.2,Y38H8A.2,Y38H8A.2,Y38H8A.2,Y38H8A.2,Y38H8A.2
Y38H8A.3,Y38H8A.3,Y38H8A.3,Y38H8A.3,Y38H8A.3,Y38H8A.3,Y38H8A.3
Y38H8A.4,Y38H8A.4,Y38H8A.4,Y38H8A.4,Y38H8A.4,Y38H8A.4,Y38H8A.4
fezf-1,fezf-1,fezf-1,fezf-1,fezf-1,fezf-1,fezf-1
Y38H8A.7,Y38H8A.7,Y38H8A.7,Y38H8A.7,Y38H8A.7,Y38H8A.7,Y38H8A.7
epg-6,epg-6,epg-6,epg-6,epg-6,epg-6,epg-6
Y39A1A.2,Y39A1A.2,Y39A1A.2,Y39A1A.2,Y39A1A.2,Y39A1A.2,Y39A1A.2
Y39A1A.3,Y39A1A.3,Y39A1A.3,Y39A1A.3,Y39A1A.3,Y39A1A.3,Y39A1A.3
rabx-5,rabx-5,rabx-5,rabx-5,rabx-5,rabx-5,rabx-5
mrpl-22,mrpl-22,mrpl-22,mrpl-22,mrpl-22,mrpl-22,mrpl-22
lron-10,lron-10,lron-10,lron-10,lron-10,lron-10,lron-10
swt-4,swt-4,swt-4,swt-4,swt-4,swt-4,swt-4
Y39A1A.9,Y39A1A.9,Y39A1A.9,Y39A1A.9,Y39A1A.9,Y39A1A.9,Y39A1A.9
Y39A1A.10,Y39A1A.10,Y39A1A.10,Y39A1A.10,Y39A1A.10,Y39A1A.10,Y39A1A.10
orc-1,orc-1,orc-1,orc-1,orc-1,orc-1,orc-1
orc-4,orc-4,orc-4,orc-4,orc-4,orc-4,orc-4
Y39A1A.14,Y39A1A.14,Y39A1A.14,Y39A1A.14,Y39A1A.14,Y39A1A.14,Y39A1A.14
Y39A1A.16,Y39A1A.16,Y39A1A.16,Y39A1A.16,Y39A1A.16,Y39A1A.16,Y39A1A.16
Y39A1A.17,Y39A1A.17,Y39A1A.17,Y39A1A.17,Y39A1A.17,Y39A1A.17,Y39A1A.17
Y39A1A.18,Y39A1A.18,Y39A1A.18,Y39A1A.18,Y39A1A.18,Y39A1A.18,Y39A1A.18
Y39A1A.20,Y39A1A.20,Y39A1A.20,Y39A1A.20,Y39A1A.20,Y39A1A.20,Y39A1A.20
Y39A1A.21,Y39A1A.21,Y39A1A.21,Y39A1A.21,Y39A1A.21,Y39A1A.21,Y39A1A.21
Y39A1A.22,Y39A1A.22,Y39A1A.22,Y39A1A.22,Y39A1A.22,Y39A1A.22,Y39A1A.22
Y39A1A.24,Y39A1A.24,Y39A1A.24,Y39A1A.24,Y39A1A.24,Y39A1A.24,Y39A1A.24
clec-163,clec-163,clec-163,clec-163,clec-163,clec-163,clec-163
Y39A1C.1,Y39A1C.1,Y39A1C.1,Y39A1C.1,Y39A1C.1,Y39A1C.1,Y39A1C.1
hex-3,hex-3,hex-3,hex-3,hex-3,hex-3,hex-3
Y39B6A.1,Y39B6A.1,Y39B6A.1,Y39B6A.1,Y39B6A.1,Y39B6A.1,Y39B6A.1
pph-5,pph-5,pph-5,pph-5,pph-5,pph-5,pph-5
Y39B6A.3,Y39B6A.3,Y39B6A.3,Y39B6A.3,Y39B6A.3,Y39B6A.3,Y39B6A.3
Y39B6A.5,Y39B6A.5,Y39B6A.5,Y39B6A.5,Y39B6A.5,Y39B6A.5,Y39B6A.5
Y39B6A.7,Y39B6A.7,Y39B6A.7,Y39B6A.7,Y39B6A.7,Y39B6A.7,Y39B6A.7
Y39B6A.8,Y39B6A.8,Y39B6A.8,Y39B6A.8,Y39B6A.8,Y39B6A.8,Y39B6A.8
Y39B6A.9,Y39B6A.9,Y39B6A.9,Y39B6A.9,Y39B6A.9,Y39B6A.9,Y39B6A.9
Y39B6A.10,Y39B6A.10,Y39B6A.10,Y39B6A.10,Y39B6A.10,Y39B6A.10,Y39B6A.10
dyf-17,dyf-17,dyf-17,dyf-17,dyf-17,dyf-17,dyf-17
bed-1,bed-1,bed-1,bed-1,bed-1,bed-1,bed-1
Y39B6A.13,Y39B6A.13,Y39B6A.13,Y39B6A.13,Y39B6A.13,Y39B6A.13,Y39B6A.13
pro-3,pro-3,pro-3,pro-3,pro-3,pro-3,pro-3
Y39B6A.16,Y39B6A.16,Y39B6A.16,Y39B6A.16,Y39B6A.16,Y39B6A.16,Y39B6A.16
Y39B6A.18,Y39B6A.18,Y39B6A.18,Y39B6A.18,Y39B6A.18,Y39B6A.18,Y39B6A.18
asp-15,asp-15,asp-15,asp-15,asp-15,asp-15,asp-15
asp-16,asp-16,asp-16,asp-16,asp-16,asp-16,asp-16
asp-17,asp-17,asp-17,asp-17,asp-17,asp-17,asp-17
Y39B6A.25,Y39B6A.25,Y39B6A.25,Y39B6A.25,Y39B6A.25,Y39B6A.25,Y39B6A.25
Y39B6A.27,Y39B6A.27,Y39B6A.27,Y39B6A.27,Y39B6A.27,Y39B6A.27,Y39B6A.27
Y39B6A.29,Y39B6A.29,Y39B6A.29,Y39B6A.29,Y39B6A.29,Y39B6A.29,Y39B6A.29
Y39B6A.30,Y39B6A.30,Y39B6A.30,Y39B6A.30,Y39B6A.30,Y39B6A.30,Y39B6A.30
Y39B6A.32,Y39B6A.32,Y39B6A.32,Y39B6A.32,Y39B6A.32,Y39B6A.32,Y39B6A.32
Y39B6A.33,Y39B6A.33,Y39B6A.33,Y39B6A.33,Y39B6A.33,Y39B6A.33,Y39B6A.33
Y39B6A.34,Y39B6A.34,Y39B6A.34,Y39B6A.34,Y39B6A.34,Y39B6A.34,Y39B6A.34
Y39B6A.36,Y39B6A.36,Y39B6A.36,Y39B6A.36,Y39B6A.36,Y39B6A.36,Y39B6A.36
Y39B6A.37,Y39B6A.37,Y39B6A.37,Y39B6A.37,Y39B6A.37,Y39B6A.37,Y39B6A.37
reps-1,reps-1,reps-1,reps-1,reps-1,reps-1,reps-1
mrps-35,mrps-35,mrps-35,mrps-35,mrps-35,mrps-35,mrps-35
sws-1,sws-1,sws-1,sws-1,sws-1,sws-1,sws-1
Y39B6A.41,Y39B6A.41,Y39B6A.41,Y39B6A.41,Y39B6A.41,Y39B6A.41,Y39B6A.41
Y39B6A.42,Y39B6A.42,Y39B6A.42,Y39B6A.42,Y39B6A.42,Y39B6A.42,Y39B6A.42
Y39B6A.43,Y39B6A.43,Y39B6A.43,Y39B6A.43,Y39B6A.43,Y39B6A.43,Y39B6A.43
ztf-20,ztf-20,ztf-20,ztf-20,ztf-20,ztf-20,ztf-20
nhr-145,nhr-145,nhr-145,nhr-145,nhr-145,nhr-145,nhr-145
mlt-3,mlt-3,mlt-3,mlt-3,mlt-3,mlt-3,mlt-3
sre-18,sre-18,sre-18,sre-18,sre-18,sre-18,sre-18
sre-16,sre-16,sre-16,sre-16,sre-16,sre-16,sre-16
sre-19,sre-19,sre-19,sre-19,sre-19,sre-19,sre-19
sre-15,sre-15,sre-15,sre-15,sre-15,sre-15,sre-15
Y39C12A.9,Y39C12A.9,Y39C12A.9,Y39C12A.9,Y39C12A.9,Y39C12A.9,Y39C12A.9
Y39E4A.1,Y39E4A.1,Y39E4A.1,Y39E4A.1,Y39E4A.1,Y39E4A.1,Y39E4A.1
ttm-1,ttm-1,ttm-1,ttm-1,ttm-1,ttm-1,ttm-1
Y39E4A.3,Y39E4A.3,Y39E4A.3,Y39E4A.3,Y39E4A.3,Y39E4A.3,Y39E4A.3
abce-1,abce-1,abce-1,abce-1,abce-1,abce-1,abce-1
snpc-1.2,snpc-1.2,snpc-1.2,snpc-1.2,snpc-1.2,snpc-1.2,snpc-1.2
Y39E4B.5,Y39E4B.5,Y39E4B.5,Y39E4B.5,Y39E4B.5,Y39E4B.5,Y39E4B.5
Y39E4B.6,Y39E4B.6,Y39E4B.6,Y39E4B.6,Y39E4B.6,Y39E4B.6,Y39E4B.6
dhhc-8,dhhc-8,dhhc-8,dhhc-8,dhhc-8,dhhc-8,dhhc-8
Y39E4B.10,Y39E4B.10,Y39E4B.10,Y39E4B.10,Y39E4B.10,Y39E4B.10,Y39E4B.10
Y39E4B.11,Y39E4B.11,Y39E4B.11,Y39E4B.11,Y39E4B.11,Y39E4B.11,Y39E4B.11
Y39E4B.13,Y39E4B.13,Y39E4B.13,Y39E4B.13,Y39E4B.13,Y39E4B.13,Y39E4B.13
Y39G8B.1,Y39G8B.1,Y39G8B.1,Y39G8B.1,Y39G8B.1,Y39G8B.1,Y39G8B.1
Y39G8B.2,Y39G8B.2,Y39G8B.2,Y39G8B.2,Y39G8B.2,Y39G8B.2,Y39G8B.2
sre-48,sre-48,sre-48,sre-48,sre-48,sre-48,sre-48
sre-47,sre-47,sre-47,sre-47,sre-47,sre-47,sre-47
Y39G8B.5,Y39G8B.5,Y39G8B.5,Y39G8B.5,Y39G8B.5,Y39G8B.5,Y39G8B.5
Y39G8B.7,Y39G8B.7,Y39G8B.7,Y39G8B.7,Y39G8B.7,Y39G8B.7,Y39G8B.7
Y39G8B.9,Y39G8B.9,Y39G8B.9,Y39G8B.9,Y39G8B.9,Y39G8B.9,Y39G8B.9
Y39G8B.10,Y39G8B.10,Y39G8B.10,Y39G8B.10,Y39G8B.10,Y39G8B.10,Y39G8B.10
xrn-1,xrn-1,xrn-1,xrn-1,xrn-1,xrn-1,xrn-1
Y39G8C.2,Y39G8C.2,Y39G8C.2,Y39G8C.2,Y39G8C.2,Y39G8C.2,Y39G8C.2
Y40B1A.1,Y40B1A.1,Y40B1A.1,Y40B1A.1,Y40B1A.1,Y40B1A.1,Y40B1A.1
Y40B1A.2,Y40B1A.2,Y40B1A.2,Y40B1A.2,Y40B1A.2,Y40B1A.2,Y40B1A.2
Y40B1A.3,Y40B1A.3,Y40B1A.3,Y40B1A.3,Y40B1A.3,Y40B1A.3,Y40B1A.3
sptf-3,sptf-3,sptf-3,sptf-3,sptf-3,sptf-3,sptf-3
eif-3.J,eif-3.J,eif-3.J,eif-3.J,eif-3.J,eif-3.J,eif-3.J
Y40B1B.7,Y40B1B.7,Y40B1B.7,Y40B1B.7,Y40B1B.7,Y40B1B.7,Y40B1B.7
Y40B1B.8,Y40B1B.8,Y40B1B.8,Y40B1B.8,Y40B1B.8,Y40B1B.8,Y40B1B.8
Y40H4A.2,Y40H4A.2,Y40H4A.2,Y40H4A.2,Y40H4A.2,Y40H4A.2,Y40H4A.2
Y40H7A.2,Y40H7A.2,Y40H7A.2,Y40H7A.2,Y40H7A.2,Y40H7A.2,Y40H7A.2
Y40H7A.3,Y40H7A.3,Y40H7A.3,Y40H7A.3,Y40H7A.3,Y40H7A.3,Y40H7A.3
Y40H7A.4,Y40H7A.4,Y40H7A.4,Y40H7A.4,Y40H7A.4,Y40H7A.4,Y40H7A.4
Y40H7A.9,Y40H7A.9,Y40H7A.9,Y40H7A.9,Y40H7A.9,Y40H7A.9,Y40H7A.9
Y40H7A.10,Y40H7A.10,Y40H7A.10,Y40H7A.10,Y40H7A.10,Y40H7A.10,Y40H7A.10
Y40H7A.11,Y40H7A.11,Y40H7A.11,Y40H7A.11,Y40H7A.11,Y40H7A.11,Y40H7A.11
faah-6,faah-6,faah-6,faah-6,faah-6,faah-6,faah-6
Y41C4A.6,Y41C4A.6,Y41C4A.6,Y41C4A.6,Y41C4A.6,Y41C4A.6,Y41C4A.6
Y41C4A.7,Y41C4A.7,Y41C4A.7,Y41C4A.7,Y41C4A.7,Y41C4A.7,Y41C4A.7
Y41C4A.8,Y41C4A.8,Y41C4A.8,Y41C4A.8,Y41C4A.8,Y41C4A.8,Y41C4A.8
Y41C4A.9,Y41C4A.9,Y41C4A.9,Y41C4A.9,Y41C4A.9,Y41C4A.9,Y41C4A.9
Y41C4A.11,Y41C4A.11,Y41C4A.11,Y41C4A.11,Y41C4A.11,Y41C4A.11,Y41C4A.11
Y41C4A.12,Y41C4A.12,Y41C4A.12,Y41C4A.12,Y41C4A.12,Y41C4A.12,Y41C4A.12
sup-1,sup-1,sup-1,sup-1,sup-1,sup-1,sup-1
Y41C4A.17,Y41C4A.17,Y41C4A.17,Y41C4A.17,Y41C4A.17,Y41C4A.17,Y41C4A.17
Y41C4A.18,Y41C4A.18,Y41C4A.18,Y41C4A.18,Y41C4A.18,Y41C4A.18,Y41C4A.18
Y41E3.1,Y41E3.1,Y41E3.1,Y41E3.1,Y41E3.1,Y41E3.1,Y41E3.1
atln-2,atln-2,atln-2,atln-2,atln-2,atln-2,atln-2
Y41E3.6,Y41E3.6,Y41E3.6,Y41E3.6,Y41E3.6,Y41E3.6,Y41E3.6
Y41E3.7,Y41E3.7,Y41E3.7,Y41E3.7,Y41E3.7,Y41E3.7,Y41E3.7
Y41E3.8,Y41E3.8,Y41E3.8,Y41E3.8,Y41E3.8,Y41E3.8,Y41E3.8
fcd-2,fcd-2,fcd-2,fcd-2,fcd-2,fcd-2,fcd-2
eef-1B.2,eef-1B.2,eef-1B.2,eef-1B.2,eef-1B.2,eef-1B.2,eef-1B.2
Y41E3.11,Y41E3.11,Y41E3.11,Y41E3.11,Y41E3.11,Y41E3.11,Y41E3.11
srt-47,srt-47,srt-47,srt-47,srt-47,srt-47,srt-47
Y41E3.13,Y41E3.13,Y41E3.13,Y41E3.13,Y41E3.13,Y41E3.13,Y41E3.13
srt-49,srt-49,srt-49,srt-49,srt-49,srt-49,srt-49
srt-48,srt-48,srt-48,srt-48,srt-48,srt-48,srt-48
srt-50,srt-50,srt-50,srt-50,srt-50,srt-50,srt-50
Y42A5A.1,Y42A5A.1,Y42A5A.1,Y42A5A.1,Y42A5A.1,Y42A5A.1,Y42A5A.1
lact-8,lact-8,lact-8,lact-8,lact-8,lact-8,lact-8
Y42A5A.3,Y42A5A.3,Y42A5A.3,Y42A5A.3,Y42A5A.3,Y42A5A.3,Y42A5A.3
cdkl-1,cdkl-1,cdkl-1,cdkl-1,cdkl-1,cdkl-1,cdkl-1
Y42A5A.5,Y42A5A.5,Y42A5A.5,Y42A5A.5,Y42A5A.5,Y42A5A.5,Y42A5A.5
nspd-7,nspd-7,nspd-7,nspd-7,nspd-7,nspd-7,nspd-7
Y43C5A.2,Y43C5A.2,Y43C5A.2,Y43C5A.2,Y43C5A.2,Y43C5A.2,Y43C5A.2
Y43C5A.3,Y43C5A.3,Y43C5A.3,Y43C5A.3,Y43C5A.3,Y43C5A.3,Y43C5A.3
Y43C5A.4,Y43C5A.4,Y43C5A.4,Y43C5A.4,Y43C5A.4,Y43C5A.4,Y43C5A.4
Y43C5B.2,Y43C5B.2,Y43C5B.2,Y43C5B.2,Y43C5B.2,Y43C5B.2,Y43C5B.2
Y43C5B.3,Y43C5B.3,Y43C5B.3,Y43C5B.3,Y43C5B.3,Y43C5B.3,Y43C5B.3
Y43D4A.1,Y43D4A.1,Y43D4A.1,Y43D4A.1,Y43D4A.1,Y43D4A.1,Y43D4A.1
Y43D4A.2,Y43D4A.2,Y43D4A.2,Y43D4A.2,Y43D4A.2,Y43D4A.2,Y43D4A.2
Y43D4A.3,Y43D4A.3,Y43D4A.3,Y43D4A.3,Y43D4A.3,Y43D4A.3,Y43D4A.3
Y43D4A.4,Y43D4A.4,Y43D4A.4,Y43D4A.4,Y43D4A.4,Y43D4A.4,Y43D4A.4
Y43D4A.5,Y43D4A.5,Y43D4A.5,Y43D4A.5,Y43D4A.5,Y43D4A.5,Y43D4A.5
Y43D4A.6,Y43D4A.6,Y43D4A.6,Y43D4A.6,Y43D4A.6,Y43D4A.6,Y43D4A.6
Y43E12A.2,Y43E12A.2,Y43E12A.2,Y43E12A.2,Y43E12A.2,Y43E12A.2,Y43E12A.2
Y43E12A.3,Y43E12A.3,Y43E12A.3,Y43E12A.3,Y43E12A.3,Y43E12A.3,Y43E12A.3
Y43F4A.1,Y43F4A.1,Y43F4A.1,Y43F4A.1,Y43F4A.1,Y43F4A.1,Y43F4A.1
Y43F4A.3,Y43F4A.3,Y43F4A.3,Y43F4A.3,Y43F4A.3,Y43F4A.3,Y43F4A.3
Y43F4A.4,Y43F4A.4,Y43F4A.4,Y43F4A.4,Y43F4A.4,Y43F4A.4,Y43F4A.4
set-25,set-25,set-25,set-25,set-25,set-25,set-25
Y43F4B.5,Y43F4B.5,Y43F4B.5,Y43F4B.5,Y43F4B.5,Y43F4B.5,Y43F4B.5
Y43F4B.7,Y43F4B.7,Y43F4B.7,Y43F4B.7,Y43F4B.7,Y43F4B.7,Y43F4B.7
Y43F4B.9,Y43F4B.9,Y43F4B.9,Y43F4B.9,Y43F4B.9,Y43F4B.9,Y43F4B.9
Y43F4B.10,Y43F4B.10,Y43F4B.10,Y43F4B.10,Y43F4B.10,Y43F4B.10,Y43F4B.10
Y43F8A.1,Y43F8A.1,Y43F8A.1,Y43F8A.1,Y43F8A.1,Y43F8A.1,Y43F8A.1
Y43F8A.2,Y43F8A.2,Y43F8A.2,Y43F8A.2,Y43F8A.2,Y43F8A.2,Y43F8A.2
nceh-1,nceh-1,nceh-1,nceh-1,nceh-1,nceh-1,nceh-1
Y43F8A.5,Y43F8A.5,Y43F8A.5,Y43F8A.5,Y43F8A.5,Y43F8A.5,Y43F8A.5
Y43F8B.1,Y43F8B.1,Y43F8B.1,Y43F8B.1,Y43F8B.1,Y43F8B.1,Y43F8B.1
Y43F8B.2,Y43F8B.2,Y43F8B.2,Y43F8B.2,Y43F8B.2,Y43F8B.2,Y43F8B.2
Y43F8B.3,Y43F8B.3,Y43F8B.3,Y43F8B.3,Y43F8B.3,Y43F8B.3,Y43F8B.3
phy-4,phy-4,phy-4,phy-4,phy-4,phy-4,phy-4
scl-21,scl-21,scl-21,scl-21,scl-21,scl-21,scl-21
Y43F8B.7,Y43F8B.7,Y43F8B.7,Y43F8B.7,Y43F8B.7,Y43F8B.7,Y43F8B.7
Y43F8B.9,Y43F8B.9,Y43F8B.9,Y43F8B.9,Y43F8B.9,Y43F8B.9,Y43F8B.9
Y43F8B.10,Y43F8B.10,Y43F8B.10,Y43F8B.10,Y43F8B.10,Y43F8B.10,Y43F8B.10
Y43F8B.11,Y43F8B.11,Y43F8B.11,Y43F8B.11,Y43F8B.11,Y43F8B.11,Y43F8B.11
Y43F8B.12,Y43F8B.12,Y43F8B.12,Y43F8B.12,Y43F8B.12,Y43F8B.12,Y43F8B.12
Y43F8B.13,Y43F8B.13,Y43F8B.13,Y43F8B.13,Y43F8B.13,Y43F8B.13,Y43F8B.13
Y43F8B.14,Y43F8B.14,Y43F8B.14,Y43F8B.14,Y43F8B.14,Y43F8B.14,Y43F8B.14
Y43F8C.3,Y43F8C.3,Y43F8C.3,Y43F8C.3,Y43F8C.3,Y43F8C.3,Y43F8C.3
dyf-19,dyf-19,dyf-19,dyf-19,dyf-19,dyf-19,dyf-19
Y43F8C.5,Y43F8C.5,Y43F8C.5,Y43F8C.5,Y43F8C.5,Y43F8C.5,Y43F8C.5
Y43F8C.6,Y43F8C.6,Y43F8C.6,Y43F8C.6,Y43F8C.6,Y43F8C.6,Y43F8C.6
Y43F8C.7,Y43F8C.7,Y43F8C.7,Y43F8C.7,Y43F8C.7,Y43F8C.7,Y43F8C.7
